transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,channel,timestamp,is_fraud
TXN_200336,CUST_470,Yes,2525,18084,Mobile,2025-08-20 17:33:01,0
TXN_200337,CUST_608,Yes,1345,56855,ATM,2025-08-24 00:07:46,1
TXN_200338,CUST_232,Yes,440,203633,POS,2025-08-13 04:40:15,1
TXN_200339,CUST_650,No,1529,5296,Mobile,2025-08-15 11:28:04,0
TXN_200340,CUST_180,Yes,400,11365,Mobile,2025-08-22 18:58:45,0
TXN_200341,CUST_710,Yes,1768,9795,Web,2025-08-13 09:59:50,0
TXN_200342,CUST_521,Yes,298,1785,Web,2025-08-24 12:39:15,0
TXN_200343,CUST_197,No,712,10485,Web,2025-08-14 12:09:06,0
TXN_200344,CUST_398,Yes,563,30229,Web,2025-08-24 11:02:40,0
TXN_200345,CUST_552,Yes,1679,2947,Mobile,2025-08-10 15:35:46,0
TXN_200346,CUST_371,Yes,1917,4947,Mobile,2025-08-15 02:44:13,0
TXN_200347,CUST_502,Yes,2375,6779,Web,2025-08-22 01:38:20,0
TXN_200348,CUST_129,Yes,1302,11742,ATM,2025-08-02 17:40:51,0
TXN_200349,CUST_576,Yes,825,166955,POS,2025-08-25 05:56:37,1
TXN_200350,CUST_559,Yes,473,10602,Mobile,2025-08-02 02:35:20,0
TXN_200351,CUST_168,Yes,951,7661,Mobile,2025-08-20 21:50:02,0
TXN_200352,CUST_479,Yes,2395,5515,Web,2025-08-16 18:59:40,0
TXN_200353,CUST_596,Yes,2124,130282,POS,2025-08-05 15:51:52,0
TXN_200354,CUST_263,No,1273,13017,Mobile,2025-08-14 11:44:45,0
TXN_200355,CUST_306,No,2497,7459,ATM,2025-08-25 14:57:53,1
TXN_200356,CUST_588,Yes,2528,4396,ATM,2025-08-13 18:46:43,0
TXN_200357,CUST_448,Yes,178,122854,Mobile,2025-08-14 10:58:07,1
TXN_200358,CUST_622,Yes,2575,238050,Mobile,2025-08-05 22:23:17,1
TXN_200359,CUST_152,Yes,1961,4869,Web,2025-08-03 07:30:13,0
TXN_200360,CUST_438,No,1854,14924,Mobile,2025-08-08 12:59:31,0
TXN_200361,CUST_242,Yes,155,4607,Web,2025-08-22 02:47:10,0
TXN_200362,CUST_430,Yes,330,9028,Web,2025-08-04 04:03:17,0
TXN_200363,CUST_225,Yes,1154,4117,Web,2025-08-08 20:14:47,0
TXN_200364,CUST_775,Yes,2508,6157,Web,2025-08-07 10:00:33,0
TXN_200365,CUST_157,Yes,2841,9099,Mobile,2025-08-20 07:26:58,0
TXN_200366,CUST_663,Yes,2990,11981,Mobile,2025-08-05 20:14:15,0
TXN_200367,CUST_134,Yes,422,8919,Mobile,2025-08-14 21:37:00,0
TXN_200368,CUST_591,No,2713,3283,Web,2025-08-04 11:02:27,0
TXN_200369,CUST_743,No,361,8879,POS,2025-08-21 13:40:02,1
TXN_200370,CUST_309,Yes,2463,27169,Mobile,2025-08-15 07:14:33,0
TXN_200371,CUST_611,Yes,1278,5826,Mobile,2025-08-20 23:27:05,0
TXN_200372,CUST_652,Yes,1669,10275,Web,2025-08-11 15:29:44,0
TXN_200373,CUST_127,Yes,419,6164,Mobile,2025-08-01 00:58:45,0
TXN_200374,CUST_411,Yes,2783,5688,Web,2025-08-08 14:38:22,0
TXN_200375,CUST_677,Yes,2353,40449,Web,2025-08-19 23:04:47,0
TXN_200376,CUST_562,No,1807,9511,Mobile,2025-08-10 19:16:07,1
TXN_200377,CUST_305,Yes,655,7273,Mobile,2025-08-04 18:04:14,0
TXN_200378,CUST_163,No,1405,12930,Mobile,2025-08-03 23:08:33,0
TXN_200379,CUST_475,Yes,2459,15178,Web,2025-08-16 21:04:11,0
TXN_200380,CUST_544,No,517,9051,POS,2025-08-18 22:56:31,0
TXN_200381,CUST_797,Yes,255,8743,Web,2025-08-22 21:29:43,0
TXN_200382,CUST_566,No,248,7829,Mobile,2025-08-17 09:48:08,0
TXN_200383,CUST_206,Yes,831,5405,Mobile,2025-08-22 09:29:51,0
TXN_200384,CUST_260,No,301,2363,Mobile,2025-08-03 22:54:42,0
TXN_200385,CUST_600,Yes,2602,10672,Web,2025-08-20 15:17:43,0
TXN_200386,CUST_586,Yes,2261,3044,ATM,2025-08-18 23:38:16,0
TXN_200387,CUST_398,Yes,1263,24483,POS,2025-08-13 18:17:57,0
TXN_200388,CUST_689,Yes,1539,8912,Mobile,2025-08-02 01:58:49,0
TXN_200389,CUST_495,Yes,1245,7410,Web,2025-08-16 06:49:07,0
TXN_200390,CUST_642,Yes,1242,12432,Mobile,2025-08-12 08:32:02,0
TXN_200391,CUST_116,Yes,808,4197,Web,2025-08-04 09:45:32,0
TXN_200392,CUST_667,Yes,477,4346,Mobile,2025-08-23 09:38:04,0
TXN_200393,CUST_628,Yes,208,19029,Web,2025-08-11 02:43:28,0
TXN_200394,CUST_216,Yes,74,21800,Mobile,2025-08-18 12:07:18,0
TXN_200395,CUST_207,Yes,2488,140201,Web,2025-08-04 03:28:49,0
TXN_200396,CUST_742,No,2482,59594,Mobile,2025-08-24 09:39:05,0
TXN_200397,CUST_370,No,826,36338,Mobile,2025-08-03 23:09:20,0
TXN_200398,CUST_568,Yes,1911,231445,Web,2025-08-18 23:52:56,0
TXN_200399,CUST_135,Yes,2844,33874,Mobile,2025-08-21 17:22:44,0
TXN_200400,CUST_196,Yes,125,231147,Mobile,2025-08-03 10:57:58,0
TXN_200401,CUST_620,Yes,1083,13182,Web,2025-08-10 09:23:19,0
TXN_200402,CUST_348,Yes,1608,8707,Web,2025-08-23 16:19:46,0
TXN_200403,CUST_553,Yes,2391,127400,Web,2025-08-07 13:46:55,0
TXN_200404,CUST_251,No,1227,158179,ATM,2025-08-17 05:38:26,0
TXN_200405,CUST_778,Yes,958,219420,Web,2025-08-25 06:16:47,0
TXN_200406,CUST_364,Yes,1585,5058,ATM,2025-08-21 09:48:43,0
TXN_200407,CUST_696,Yes,1303,4396,POS,2025-08-16 00:49:39,1
TXN_200408,CUST_513,Yes,331,8362,Mobile,2025-08-17 11:22:30,0
TXN_200409,CUST_416,No,852,48457,Web,2025-08-23 21:15:54,0
TXN_200410,CUST_278,No,2165,5414,Mobile,2025-08-05 14:34:32,0
TXN_200411,CUST_416,Yes,643,6981,Web,2025-08-21 07:46:47,0
TXN_200412,CUST_625,Yes,1773,15625,Mobile,2025-08-14 09:04:43,0
TXN_200413,CUST_753,Yes,1961,38042,Mobile,2025-08-12 22:25:24,0
TXN_200414,CUST_302,Yes,1432,4465,POS,2025-08-17 18:59:56,0
TXN_200415,CUST_199,Yes,2160,5209,Web,2025-08-16 18:46:53,0
TXN_200416,CUST_491,Yes,2142,91245,Mobile,2025-08-25 19:04:47,0
TXN_200417,CUST_710,Yes,2101,53379,Web,2025-08-12 08:08:29,0
TXN_200418,CUST_196,Yes,1047,5072,Mobile,2025-08-05 17:11:03,0
TXN_200419,CUST_135,Yes,2682,9224,Web,2025-08-15 04:32:18,0
TXN_200420,CUST_660,Yes,1881,5719,POS,2025-08-10 03:38:28,0
TXN_200421,CUST_101,Yes,1358,9384,Mobile,2025-08-17 02:33:15,0
TXN_200422,CUST_341,Yes,2887,10863,Mobile,2025-08-07 03:21:25,0
TXN_200423,CUST_412,Yes,2972,13458,Web,2025-08-23 08:31:21,0
TXN_200424,CUST_187,Yes,312,9573,Mobile,2025-08-23 04:55:13,0
TXN_200425,CUST_628,Yes,383,31834,Mobile,2025-08-03 13:58:59,0
TXN_200426,CUST_680,Yes,513,3320,Web,2025-08-07 05:25:55,0
TXN_200427,CUST_733,Yes,1516,6001,Mobile,2025-08-07 17:32:43,0
TXN_200428,CUST_250,Yes,280,22118,Web,2025-08-24 00:09:14,0
TXN_200429,CUST_247,Yes,2160,3399,POS,2025-08-17 11:54:21,0
TXN_200430,CUST_136,Yes,1805,205110,Web,2025-08-20 16:52:15,1
TXN_200431,CUST_476,Yes,2610,262845,Web,2025-08-10 03:06:28,0
TXN_200432,CUST_780,Yes,603,6433,Web,2025-08-24 13:07:51,0
TXN_200433,CUST_156,Yes,23,9628,Web,2025-08-19 12:45:58,0
TXN_200434,CUST_728,Yes,78,3013,Mobile,2025-08-12 18:52:17,0
TXN_200435,CUST_152,Yes,671,291314,Mobile,2025-08-09 20:02:12,0
TXN_200436,CUST_216,Yes,2583,4743,Web,2025-08-08 00:19:19,0
TXN_200437,CUST_294,Yes,718,47518,Mobile,2025-08-17 11:06:53,0
TXN_200438,CUST_730,Yes,894,5548,Mobile,2025-08-05 04:51:42,0
TXN_200439,CUST_538,Yes,734,6646,Web,2025-08-20 21:34:07,0
TXN_200440,CUST_171,Yes,821,4260,Web,2025-08-13 13:54:55,0
TXN_200441,CUST_589,Yes,2678,7267,Web,2025-08-24 12:32:16,0
TXN_200442,CUST_212,Yes,765,53948,Web,2025-08-04 01:35:40,0
TXN_200443,CUST_128,Yes,819,11711,ATM,2025-08-22 11:26:24,0
TXN_200444,CUST_262,Yes,1040,46011,Web,2025-08-07 09:40:02,0
TXN_200445,CUST_291,Yes,295,5504,Web,2025-08-21 18:26:19,0
TXN_200446,CUST_410,Yes,36,11728,Web,2025-08-23 03:23:36,1
TXN_200447,CUST_139,No,1342,59405,Web,2025-08-14 01:16:44,0
TXN_200448,CUST_686,No,2664,10616,Web,2025-08-09 18:19:14,1
TXN_200449,CUST_584,Yes,2567,6940,Web,2025-08-04 15:31:06,0
TXN_200450,CUST_162,Yes,302,13016,Mobile,2025-08-01 21:26:59,0
TXN_200451,CUST_746,Yes,216,297567,Web,2025-08-20 09:01:07,0
TXN_200452,CUST_294,No,983,3866,ATM,2025-08-18 04:43:13,0
TXN_200453,CUST_202,Yes,1209,5281,Mobile,2025-08-16 19:13:10,0
TXN_200454,CUST_660,Yes,670,17858,Mobile,2025-08-09 21:18:39,0
TXN_200455,CUST_160,Yes,1140,8089,Web,2025-08-21 11:07:32,0
TXN_200456,CUST_672,Yes,2871,98466,Mobile,2025-08-25 22:36:00,0
TXN_200457,CUST_633,Yes,1850,2428,Mobile,2025-08-22 08:55:34,0
TXN_200458,CUST_177,Yes,1915,11524,Mobile,2025-08-11 17:11:07,1
TXN_200459,CUST_630,Yes,1054,251256,POS,2025-08-03 12:37:00,0
TXN_200460,CUST_794,Yes,2476,7397,Mobile,2025-08-11 10:40:44,0
TXN_200461,CUST_656,Yes,832,11241,Web,2025-08-09 06:22:45,0
TXN_200462,CUST_361,Yes,2069,7110,Web,2025-08-24 09:49:06,0
TXN_200463,CUST_587,Yes,2503,219388,Mobile,2025-08-24 19:18:47,1
TXN_200464,CUST_691,Yes,2590,185061,Web,2025-08-13 18:21:12,0
TXN_200465,CUST_205,Yes,288,4898,ATM,2025-08-20 09:24:14,0
TXN_200466,CUST_652,Yes,2323,3517,POS,2025-08-11 08:01:15,0
TXN_200467,CUST_116,Yes,1052,216774,Mobile,2025-08-07 22:34:59,0
TXN_200468,CUST_349,Yes,861,4874,Mobile,2025-08-06 20:03:21,0
TXN_200469,CUST_649,Yes,765,10536,Web,2025-08-18 04:53:27,0
TXN_200470,CUST_673,No,318,11629,POS,2025-08-14 19:13:20,1
TXN_200471,CUST_192,Yes,296,14774,Mobile,2025-08-25 08:08:11,0
TXN_200472,CUST_718,Yes,1421,8736,Web,2025-08-12 10:58:22,0
TXN_200473,CUST_130,Yes,2912,4986,Web,2025-08-15 20:28:26,0
TXN_200474,CUST_505,Yes,2521,18275,Web,2025-08-14 03:57:49,0
TXN_200475,CUST_709,Yes,218,7650,Mobile,2025-08-09 03:41:05,0
TXN_200476,CUST_747,Yes,2575,4531,ATM,2025-08-22 06:14:46,0
TXN_200477,CUST_240,Yes,2406,57175,Web,2025-08-10 17:30:04,0
TXN_200478,CUST_726,Yes,2625,11254,Web,2025-08-22 21:56:54,0
TXN_200479,CUST_158,No,2254,3147,Mobile,2025-08-25 01:23:32,0
TXN_200480,CUST_521,No,2599,11676,Mobile,2025-08-10 20:07:27,1
TXN_200481,CUST_517,Yes,517,3979,Web,2025-08-21 04:56:46,0
TXN_200482,CUST_568,Yes,1530,17835,Web,2025-08-20 21:49:35,0
TXN_200483,CUST_403,Yes,406,3046,Mobile,2025-08-02 14:57:36,0
TXN_200484,CUST_789,Yes,1298,4289,Mobile,2025-08-03 21:10:56,0
TXN_200485,CUST_777,No,2622,202280,Mobile,2025-08-02 20:06:59,0
TXN_200486,CUST_390,Yes,257,5645,Web,2025-08-16 13:06:36,0
TXN_200487,CUST_346,No,2297,7885,Web,2025-08-20 20:04:26,0
TXN_200488,CUST_205,Yes,447,41626,Mobile,2025-08-22 07:59:36,0
TXN_200489,CUST_495,Yes,597,23091,Web,2025-08-19 14:58:07,0
TXN_200490,CUST_792,No,934,37661,ATM,2025-08-09 13:11:36,0
TXN_200491,CUST_656,Yes,1992,17294,Mobile,2025-08-05 15:02:33,0
TXN_200492,CUST_690,Yes,1190,8447,Web,2025-08-08 10:32:40,0
TXN_200493,CUST_406,Yes,836,299783,POS,2025-08-01 22:03:41,0
TXN_200494,CUST_316,Yes,1728,207390,Web,2025-08-16 04:47:42,0
TXN_200495,CUST_445,Yes,2552,230637,Mobile,2025-08-12 17:54:21,0
TXN_200496,CUST_753,Yes,1840,9209,ATM,2025-08-16 13:34:38,0
TXN_200497,CUST_517,Yes,2749,20964,Mobile,2025-08-18 00:27:29,0
TXN_200498,CUST_368,Yes,1480,31910,POS,2025-08-19 10:37:08,0
TXN_200499,CUST_393,Yes,343,66154,Mobile,2025-08-04 02:38:30,1
TXN_200500,CUST_131,Yes,1451,7527,Mobile,2025-08-06 18:07:45,0
TXN_200501,CUST_221,No,2596,5364,Mobile,2025-08-18 01:26:48,0
TXN_200502,CUST_393,Yes,2466,7815,POS,2025-08-02 05:03:40,0
TXN_200503,CUST_211,Yes,215,3950,Mobile,2025-08-07 23:43:23,0
TXN_200504,CUST_386,No,1861,228746,Mobile,2025-08-08 17:33:54,0
TXN_200505,CUST_120,No,1516,146546,Web,2025-08-03 02:52:54,0
TXN_200506,CUST_457,Yes,2826,4506,Mobile,2025-08-12 04:25:44,0
TXN_200507,CUST_674,Yes,1082,6576,Web,2025-08-22 05:18:33,0
TXN_200508,CUST_540,Yes,2909,11525,Web,2025-08-04 17:38:04,0
TXN_200509,CUST_667,Yes,2829,293620,POS,2025-08-01 12:33:44,0
TXN_200510,CUST_368,Yes,2528,142214,Mobile,2025-08-05 01:58:31,0
TXN_200511,CUST_734,No,498,13494,Web,2025-08-03 04:38:32,0
TXN_200512,CUST_700,Yes,439,157582,Mobile,2025-08-25 05:56:31,1
TXN_200513,CUST_694,Yes,2043,5914,Mobile,2025-08-03 14:23:44,0
TXN_200514,CUST_352,No,2706,16633,ATM,2025-08-10 22:26:22,0
TXN_200515,CUST_263,Yes,582,7341,ATM,2025-08-23 20:52:17,0
TXN_200516,CUST_563,No,937,8954,Mobile,2025-08-18 01:38:55,0
TXN_200517,CUST_578,Yes,2329,9057,Mobile,2025-08-22 03:07:03,0
TXN_200518,CUST_395,Yes,2265,4857,Mobile,2025-08-12 21:59:48,0
TXN_200519,CUST_781,Yes,1973,3124,Web,2025-08-14 19:04:59,0
TXN_200520,CUST_145,Yes,1433,5507,POS,2025-08-19 16:07:00,0
TXN_200521,CUST_276,Yes,394,6277,ATM,2025-08-21 06:25:48,0
TXN_200522,CUST_395,Yes,1735,2505,Mobile,2025-08-25 16:45:15,0
TXN_200523,CUST_660,Yes,230,9171,Mobile,2025-08-23 15:26:43,0
TXN_200524,CUST_521,No,983,21428,Web,2025-08-24 07:41:29,0
TXN_200525,CUST_379,Yes,2470,11284,Web,2025-08-03 14:32:14,0
TXN_200526,CUST_211,No,37,13474,ATM,2025-08-04 01:57:48,0
TXN_200527,CUST_521,Yes,2653,9413,Mobile,2025-08-08 04:33:53,0
TXN_200528,CUST_432,Yes,961,11340,Mobile,2025-08-21 17:29:47,0
TXN_200529,CUST_317,Yes,1637,5922,POS,2025-08-21 14:32:17,0
TXN_200530,CUST_389,Yes,522,3813,ATM,2025-08-05 13:32:28,0
TXN_200531,CUST_674,Yes,2373,7709,Mobile,2025-08-14 09:46:10,0
TXN_200532,CUST_452,Yes,989,10743,Mobile,2025-08-16 06:36:07,0
TXN_200533,CUST_748,Yes,2453,9025,ATM,2025-08-02 12:53:36,0
TXN_200534,CUST_781,Yes,2190,9786,Mobile,2025-08-19 00:01:10,0
TXN_200535,CUST_547,Yes,263,21571,POS,2025-08-03 11:35:37,0
TXN_200536,CUST_538,Yes,1614,169342,Mobile,2025-08-02 23:12:58,0
TXN_200537,CUST_570,Yes,1832,5295,Mobile,2025-08-06 23:59:56,0
TXN_200538,CUST_213,Yes,28,3938,Mobile,2025-08-03 13:17:41,0
TXN_200539,CUST_772,Yes,2023,11527,Web,2025-08-14 02:01:38,0
TXN_200540,CUST_732,Yes,1804,4955,Mobile,2025-08-18 21:37:37,0
TXN_200541,CUST_142,Yes,211,5268,Mobile,2025-08-15 22:07:16,0
TXN_200542,CUST_157,Yes,2576,22237,ATM,2025-08-02 06:17:11,0
TXN_200543,CUST_380,Yes,2532,5702,POS,2025-08-01 10:37:05,0
TXN_200544,CUST_180,Yes,1302,8373,POS,2025-08-24 23:47:52,0
TXN_200545,CUST_505,Yes,2209,166627,Web,2025-08-18 23:11:31,0
TXN_200546,CUST_698,Yes,2801,18638,Mobile,2025-08-25 09:48:54,0
TXN_200547,CUST_659,Yes,460,12748,Mobile,2025-08-05 15:20:12,0
TXN_200548,CUST_666,Yes,260,10681,Web,2025-08-22 14:26:18,0
TXN_200549,CUST_792,Yes,1433,11281,POS,2025-08-13 11:04:43,0
TXN_200550,CUST_374,Yes,1512,15050,Web,2025-08-23 13:54:05,0
TXN_200551,CUST_105,Yes,1942,7370,Web,2025-08-19 04:54:25,0
TXN_200552,CUST_598,Yes,337,7356,Web,2025-08-06 17:50:28,0
TXN_200553,CUST_212,No,558,6584,Web,2025-08-23 11:08:13,1
TXN_200554,CUST_429,Yes,27,23660,Mobile,2025-08-22 05:53:39,1
TXN_200555,CUST_623,Yes,2642,10567,Web,2025-08-14 14:34:00,0
TXN_200556,CUST_236,Yes,287,5448,Mobile,2025-08-04 21:20:02,0
TXN_200557,CUST_261,Yes,2758,7766,Web,2025-08-18 12:20:14,0
TXN_200558,CUST_147,Yes,1206,10746,Mobile,2025-08-14 07:26:45,0
TXN_200559,CUST_564,Yes,1464,6091,Mobile,2025-08-16 03:08:42,0
TXN_200560,CUST_430,Yes,174,3949,Mobile,2025-08-25 21:13:27,0
TXN_200561,CUST_328,Yes,25,9372,Web,2025-08-05 05:05:39,0
TXN_200562,CUST_309,Yes,811,233994,Web,2025-08-07 22:38:43,1
TXN_200563,CUST_610,Yes,1087,6380,Web,2025-08-05 07:52:42,0
TXN_200564,CUST_407,Yes,1865,9138,Web,2025-08-20 00:50:29,0
TXN_200565,CUST_127,Yes,2446,4363,Web,2025-08-05 09:05:38,0
TXN_200566,CUST_141,Yes,918,8695,Mobile,2025-08-10 08:50:47,0
TXN_200567,CUST_511,Yes,586,9062,ATM,2025-08-01 17:07:24,0
TXN_200568,CUST_163,No,2103,6544,Web,2025-08-03 20:23:46,1
TXN_200569,CUST_726,Yes,919,4087,Mobile,2025-08-19 02:40:49,0
TXN_200570,CUST_245,Yes,1292,6555,ATM,2025-08-23 22:19:33,0
TXN_200571,CUST_448,Yes,1626,12430,Mobile,2025-08-20 09:56:30,0
TXN_200572,CUST_127,Yes,1390,8345,ATM,2025-08-01 22:50:30,0
TXN_200573,CUST_429,Yes,1525,16564,Web,2025-08-02 11:33:46,0
TXN_200574,CUST_247,No,1408,292649,Web,2025-08-15 19:45:30,0
TXN_200575,CUST_193,Yes,1390,4750,Mobile,2025-08-01 15:33:03,0
TXN_200576,CUST_109,Yes,910,56025,POS,2025-08-17 23:07:38,0
TXN_200577,CUST_540,Yes,2996,9295,Mobile,2025-08-13 22:28:42,0
TXN_200578,CUST_555,Yes,91,57423,POS,2025-08-17 08:27:16,0
TXN_200579,CUST_315,Yes,465,11704,Mobile,2025-08-23 16:17:44,0
TXN_200580,CUST_283,Yes,2489,3704,Web,2025-08-18 22:17:01,0
TXN_200581,CUST_188,Yes,2100,16772,ATM,2025-08-24 10:08:39,0
TXN_200582,CUST_305,No,2183,4760,Web,2025-08-09 17:35:25,0
TXN_200583,CUST_132,No,562,10348,Web,2025-08-20 17:57:18,0
TXN_200584,CUST_632,Yes,768,8760,Web,2025-08-09 18:57:57,0
TXN_200585,CUST_289,Yes,2991,12601,Mobile,2025-08-21 00:27:48,0
TXN_200586,CUST_648,Yes,1113,19604,Web,2025-08-19 17:52:18,0
TXN_200587,CUST_193,Yes,735,9253,ATM,2025-08-06 23:55:10,0
TXN_200588,CUST_772,Yes,1026,147352,ATM,2025-08-04 13:07:26,0
TXN_200589,CUST_463,Yes,1680,13939,Web,2025-08-06 06:26:15,0
TXN_200590,CUST_157,Yes,1632,8019,Mobile,2025-08-16 14:39:14,0
TXN_200591,CUST_752,Yes,1237,24857,Mobile,2025-08-08 05:29:08,0
TXN_200592,CUST_599,Yes,2658,12997,Mobile,2025-08-04 08:12:28,0
TXN_200593,CUST_138,Yes,986,96574,POS,2025-08-06 19:31:15,0
TXN_200594,CUST_659,Yes,266,7686,Web,2025-08-02 15:08:00,0
TXN_200595,CUST_396,Yes,2224,185468,Mobile,2025-08-07 20:16:20,0
TXN_200596,CUST_339,Yes,2378,4122,POS,2025-08-23 05:14:34,0
TXN_200597,CUST_421,Yes,517,7275,Mobile,2025-08-21 20:07:58,0
TXN_200598,CUST_209,Yes,2505,12558,Web,2025-08-03 09:56:17,0
TXN_200599,CUST_290,No,2950,7526,Web,2025-08-03 14:38:27,1
TXN_200600,CUST_480,Yes,628,7099,Web,2025-08-08 14:10:04,0
TXN_200601,CUST_157,Yes,565,12415,Mobile,2025-08-16 08:22:39,0
TXN_200602,CUST_128,Yes,2817,111761,POS,2025-08-16 13:38:45,0
TXN_200603,CUST_599,Yes,875,11277,ATM,2025-08-08 08:32:46,0
TXN_200604,CUST_515,Yes,1569,10899,POS,2025-08-11 07:00:41,0
TXN_200605,CUST_413,Yes,1576,5675,Mobile,2025-08-02 14:01:22,0
TXN_200606,CUST_140,Yes,1945,2773,POS,2025-08-13 03:44:47,0
TXN_200607,CUST_796,No,2316,52078,Web,2025-08-19 01:20:52,0
TXN_200608,CUST_534,Yes,157,9896,Web,2025-08-11 18:02:45,0
TXN_200609,CUST_335,Yes,1647,7825,POS,2025-08-21 06:04:05,0
TXN_200610,CUST_768,Yes,306,20065,Mobile,2025-08-20 09:55:04,0
TXN_200611,CUST_188,Yes,1719,2101,Web,2025-08-20 21:29:32,0
TXN_200612,CUST_313,No,1862,6714,Mobile,2025-08-12 18:55:32,0
TXN_200613,CUST_702,Yes,2839,6374,POS,2025-08-13 09:40:59,0
TXN_200614,CUST_120,Yes,228,6157,POS,2025-08-17 01:23:19,0
TXN_200615,CUST_400,Yes,168,10644,POS,2025-08-04 16:22:03,0
TXN_200616,CUST_554,Yes,1845,15011,Mobile,2025-08-16 13:03:44,0
TXN_200617,CUST_395,Yes,2707,192350,Mobile,2025-08-15 22:12:29,0
TXN_200618,CUST_778,Yes,242,16846,Web,2025-08-12 06:58:21,0
TXN_200619,CUST_682,Yes,1851,229964,Web,2025-08-21 16:07:07,0
TXN_200620,CUST_607,Yes,2225,6172,POS,2025-08-14 01:29:46,0
TXN_200621,CUST_635,Yes,2594,273305,Mobile,2025-08-16 12:09:37,0
TXN_200622,CUST_434,Yes,2345,3708,Mobile,2025-08-23 01:20:07,0
TXN_200623,CUST_676,Yes,702,63738,Mobile,2025-08-25 09:39:12,0
TXN_200624,CUST_515,Yes,2746,8673,Web,2025-08-01 08:46:29,0
TXN_200625,CUST_704,Yes,33,4697,POS,2025-08-07 21:04:03,1
TXN_200626,CUST_575,Yes,2923,268769,Web,2025-08-23 08:34:07,0
TXN_200627,CUST_780,Yes,419,117627,Mobile,2025-08-01 08:46:57,1
TXN_200628,CUST_186,Yes,251,7397,POS,2025-08-25 16:57:08,0
TXN_200629,CUST_551,Yes,2680,3987,ATM,2025-08-19 04:15:08,0
TXN_200630,CUST_418,No,1878,11174,Mobile,2025-08-10 21:19:03,1
TXN_200631,CUST_360,No,1171,8536,Web,2025-08-14 15:10:47,0
TXN_200632,CUST_247,Yes,585,9621,Mobile,2025-08-24 09:46:54,0
TXN_200633,CUST_590,Yes,1929,8514,POS,2025-08-06 15:39:29,0
TXN_200634,CUST_740,Yes,656,11201,Web,2025-08-06 01:05:35,0
TXN_200635,CUST_109,Yes,2012,3205,Web,2025-08-02 19:42:21,0
TXN_200636,CUST_643,Yes,925,11397,Mobile,2025-08-18 19:21:07,0
TXN_200637,CUST_341,Yes,2085,5319,Web,2025-08-14 13:20:18,0
TXN_200638,CUST_567,No,1449,9665,Web,2025-08-04 16:56:45,0
TXN_200639,CUST_663,Yes,1744,12514,Mobile,2025-08-22 12:21:22,0
TXN_200640,CUST_196,Yes,1530,17097,POS,2025-08-14 06:59:46,0
TXN_200641,CUST_280,Yes,1006,9122,Mobile,2025-08-12 05:22:08,0
TXN_200642,CUST_344,Yes,93,15346,Mobile,2025-08-06 23:16:05,0
TXN_200643,CUST_284,Yes,2915,5018,Mobile,2025-08-22 05:08:02,0
TXN_200644,CUST_732,Yes,1214,8055,Web,2025-08-25 10:28:50,0
TXN_200645,CUST_167,Yes,1584,7059,POS,2025-08-03 10:34:00,0
TXN_200646,CUST_558,Yes,481,1605,ATM,2025-08-04 02:50:31,0
TXN_200647,CUST_522,Yes,209,26748,Web,2025-08-02 09:49:47,0
TXN_200648,CUST_154,Yes,2771,6874,ATM,2025-08-04 02:47:30,0
TXN_200649,CUST_300,Yes,2425,8373,Web,2025-08-21 16:03:20,0
TXN_200650,CUST_244,No,2572,25915,Mobile,2025-08-21 22:31:46,0
TXN_200651,CUST_309,Yes,68,4609,Mobile,2025-08-15 18:48:06,0
TXN_200652,CUST_505,Yes,1820,5088,Web,2025-08-13 03:56:23,0
TXN_200653,CUST_299,Yes,2661,3082,POS,2025-08-15 11:06:51,0
TXN_200654,CUST_734,Yes,2680,6033,Mobile,2025-08-25 10:08:47,0
TXN_200655,CUST_379,Yes,611,5227,POS,2025-08-04 16:54:45,0
TXN_200656,CUST_109,Yes,665,7598,Mobile,2025-08-22 10:47:56,0
TXN_200657,CUST_613,Yes,2434,12160,Mobile,2025-08-14 22:43:42,1
TXN_200658,CUST_384,Yes,1687,224048,ATM,2025-08-23 08:48:25,0
TXN_200659,CUST_741,Yes,2863,8255,Web,2025-08-05 08:04:50,0
TXN_200660,CUST_215,Yes,1411,45610,Web,2025-08-18 06:50:27,0
TXN_200661,CUST_273,Yes,2058,282183,Web,2025-08-20 13:03:54,1
TXN_200662,CUST_718,Yes,2578,6653,Mobile,2025-08-02 13:59:07,0
TXN_200663,CUST_751,Yes,421,297344,Web,2025-08-21 11:59:09,0
TXN_200664,CUST_462,Yes,607,7998,Web,2025-08-17 22:24:09,0
TXN_200665,CUST_697,No,2224,14059,ATM,2025-08-03 15:50:36,0
TXN_200666,CUST_512,Yes,2527,4390,Web,2025-08-19 12:41:49,0
TXN_200667,CUST_688,Yes,1830,7346,Mobile,2025-08-23 04:07:17,0
TXN_200668,CUST_752,Yes,411,8810,Mobile,2025-08-14 13:01:25,0
TXN_200669,CUST_618,Yes,791,7346,Mobile,2025-08-07 17:52:28,0
TXN_200670,CUST_468,Yes,327,13688,Mobile,2025-08-24 10:56:44,0
TXN_200671,CUST_481,Yes,114,14775,Mobile,2025-08-19 14:28:37,0
TXN_200672,CUST_704,Yes,1040,35529,Mobile,2025-08-18 12:20:06,0
TXN_200673,CUST_601,No,2125,7768,Web,2025-08-09 10:23:58,0
